100,010,001
1.3833274,0.92788583,0.52511847
1.4234517,0.9913522,0.66855425
1.4946299,0.8586405,0.7546517
1.6725507,0.85442483,0.74780303
1.8003217,0.93124574,0.7557814
1.9330662,0.8836033,0.8724077
2.0179842,0.9651123,0.87821484
2.084292,0.8291131,1.0432563
2.0909193,1.0475559,1.3829032
2.2010322,1.14948,1.6593769
2.205954,1.2833322,1.7411823
2.35811,1.5453031,1.8988657
2.390863,1.7353567,2.0745473
2.46752,1.9213704,2.113796
2.645621,2.0781472,2.3396926
2.7856052,2.3599358,2.5760193
2.9906425,2.422649,2.675205
3.2354205,2.3213,2.6658194
3.2158413,2.2670124,2.4531205
3.0745459,2.0722697,2.063209
3.0935438,1.8958219,1.8258148
2.9264278,1.8200309,1.6540608
2.5774643,1.8817954,1.5701835
2.4770718,1.8602023,1.5268257
2.2433543,1.7597644,1.3800341
2.320401,1.7368691,1.3124065
2.260031,1.8103805,1.2567986
1.9343823,1.5377094,1.1745313
1.817669,1.2731403,1.3516847
1.5943044,1.2140999,1.394569
1.5420566,1.2828841,1.3984152
1.5830189,1.1992596,1.4143404
1.5125488,1.201402,1.2018653
1.5800419,1.0588875,1.1812882
1.4871479,1.1023315,1.2152274
1.3821621,1.1511033,1.2973381
1.4215164,1.3363233,1.3111907
1.573914,1.3416142,1.4106474
1.635417,1.2218094,1.43894
1.3954195,1.2172881,1.3591809
1.1936717,1.2209991,1.3193067
